mean_age_SH20-M1H,LnFe_Mn,mean_age_SH20-M1H,LnMn_Ti,mean_age_SH20-M1H,LnBr_Ti,mean_age_SH20-M1H,Mo_inc/coh,mean_age_SH20-M1H,Ln_Ca/Ti
28846.4,3.558985233,28846.4,0.625187819,28846.4,-1.816563447,28846.4,1.142024574,28846.4,-0.409929401
28847.3,3.656258536,28847.3,0.526716991,28847.3,NaN,28847.3,1.135977742,28847.3,-0.452312081
28848.2,3.681875115,28848.2,0.575513298,28848.2,NaN,28848.2,1.151881139,28848.2,-0.403081317
28849.1,3.608674295,28849.1,0.541829364,28849.1,NaN,28849.1,1.170373803,28849.1,-0.393830921
28850,3.573623164,28850,0.591866834,28850,-1.704748092,28850,1.149305883,28850,-0.476082675
28850.9,3.661383471,28850.9,0.503455116,28850.9,NaN,28850.9,1.164079791,28850.9,-0.372535951
28851.8,3.63802692,28851.8,0.576510277,28851.8,-2.249000847,28851.8,1.133001875,28851.8,-0.312451141
28852.7,3.659170972,28852.7,0.549075506,28852.7,-1.634990987,28852.7,1.152233632,28852.7,-0.513121836
28853.6,3.692913426,28853.6,0.454900861,28853.6,-2.432757191,28853.6,1.174305108,28853.6,-0.507974588
28854.4,3.706956455,28854.4,0.441986021,28854.4,NaN,28854.4,1.129296754,28854.4,-0.45382618
28855.3,3.641204739,28855.3,0.600623812,28855.3,-1.372437326,28855.3,1.144451263,28855.3,-0.366691722
28856.2,3.675124814,28856.2,0.703813948,28856.2,-1.455670301,28856.2,1.162206076,28856.2,-0.175375229
28857.1,3.604848195,28857.1,0.628608659,28857.1,-2.523372931,28857.1,1.156452552,28857.1,-0.418521673
28858,3.71224452,28858,0.50896775,28858,-2.304907974,28858,1.152004773,28858,-0.285364574
28858.9,3.683158422,28858.9,0.501916879,28858.9,-2.261319738,28858.9,1.167130985,28858.9,-0.340026216
28859.8,3.660181249,28859.8,0.420415013,28859.8,-2.189396749,28859.8,1.153085178,28859.8,-0.397637279
28860.7,3.73640308,28860.7,0.295374418,28860.7,-3.205452805,28860.7,1.179250446,28860.7,-0.323049216
28861.6,3.765531806,28861.6,0.385662481,28861.6,NaN,28861.6,1.137249028,28861.6,-0.339090039
28862.4,3.717925339,28862.4,0.508480957,28862.4,-2.724579503,28862.4,1.165384984,28862.4,-0.28534289
28863.3,3.765705314,28863.3,0.438108956,28863.3,-2.065958191,28863.3,1.12785502,28863.3,-0.274198722
28864.2,3.627868039,28864.2,0.609265697,28864.2,-1.339147583,28864.2,1.166008509,28864.2,-0.270211062
28865.1,3.656856004,28865.1,0.483252297,28865.1,-2.385421099,28865.1,1.153121199,28865.1,-0.346564837
28866,3.719577499,28866,0.457397857,28866,-2.007468042,28866,1.148468358,28866,-0.436869963
28866.9,3.685898826,28866.9,0.492476485,28866.9,-2.328902401,28866.9,1.149729699,28866.9,-0.333446516
28867.8,3.71078655,28867.8,0.410344867,28867.8,-1.890850372,28867.8,1.218811031,28867.8,-0.359374001
28868.7,3.793552422,28868.7,0.359700665,28868.7,-1.624705385,28868.7,1.187704698,28868.7,-0.415253114
28869.6,3.719370569,28869.6,0.421013124,28869.6,-1.871802177,28869.6,1.131550755,28869.6,-0.337327303
28870.4,3.674924209,28870.4,0.370326358,28870.4,-3.127557666,28870.4,1.156761087,28870.4,-0.416481744
28871.3,3.690506205,28871.3,0.272838611,28871.3,-3.432087869,28871.3,1.168441084,28871.3,-0.3960043
28872.2,3.700274196,28872.2,0.37126103,28872.2,-2.408920743,28872.2,1.177626044,28872.2,-0.158913466
28873.1,3.788838855,28873.1,0.248676853,28873.1,-1.721043944,28873.1,1.142476844,28873.1,-0.22368249
28874,3.707397778,28874,0.184848406,28874,-1.789863734,28874,1.126176323,28874,-0.342944751
28874.9,3.740372481,28874.9,0.317218909,28874.9,-4.01186834,28874.9,1.150425887,28874.9,-0.180513238
28875.8,3.763776364,28875.8,0.14678312,28875.8,-2.376389068,28875.8,1.128421573,28875.8,-0.245122458
28876.7,3.800557808,28876.7,0.11845894,28876.7,-2.23021726,28876.7,1.146854749,28876.7,-0.262972969
28877.6,3.765640922,28877.6,0.195511613,28877.6,-1.613639599,28877.6,1.195883396,28877.6,-0.237927347
28878.4,3.793175002,28878.4,0.119573546,28878.4,-2.651227865,28878.4,1.13209756,28878.4,-0.328840145
28879.3,3.723102542,28879.3,0.055186416,28879.3,-2.724136339,28879.3,1.131007532,28879.3,-0.410798454
28880.2,3.823151011,28880.2,0.018832948,28880.2,-3.557251012,28880.2,1.151975877,28880.2,-0.283887001
28881.1,3.675784298,28881.1,0.219886219,28881.1,-2.155427449,28881.1,1.160818901,28881.1,-0.207014169
28882,3.692036355,28882,0.053692549,28882,NaN,28882,1.139464381,28882,-0.310478501
28882.9,3.648776773,28882.9,0.116755603,28882.9,-1.7084518,28882.9,1.120519169,28882.9,-0.332413939
28883.8,3.728040496,28883.8,0.120446153,28883.8,-1.820158944,28883.8,1.122749201,28883.8,-0.157824085
28884.7,3.826728903,28884.7,-0.026976588,28884.7,-2.436659816,28884.7,1.163221642,28884.7,-0.319880604
28885.6,3.832090111,28885.6,-0.065628044,28885.6,-1.811925139,28885.6,1.107642511,28885.6,-0.234092566
28886.4,3.814387422,28886.4,-0.033213385,28886.4,NaN,28886.4,1.129696571,28886.4,-0.353310116
28887.3,3.78684785,28887.3,0.036701367,28887.3,-2.432119145,28887.3,1.173927131,28887.3,-0.256400773
28888.2,3.708864232,28888.2,0.043147331,28888.2,-2.55616967,28888.2,1.142621891,28888.2,-0.281236108
28889.1,3.880341953,28889.1,0.10860201,28889.1,-3.044522438,28889.1,1.146960073,28889.1,-0.184922338
28890,3.837772043,28890,-0.016590242,28890,-2.778088278,28890,1.147339349,28890,-0.328097893
28890.9,3.857280953,28890.9,0.038318864,28890.9,-2.741817064,28890.9,1.153441996,28890.9,-0.308735482
28891.8,3.719997091,28891.8,0.078005632,28891.8,-1.983650477,28891.8,1.140205499,28891.8,-0.369097464
28892.7,3.80958641,28892.7,-0.019661044,28892.7,-2.242481169,28892.7,1.192974141,28892.7,-0.298954811
28893.6,3.794921146,28893.6,-0.081430248,28893.6,-2.00414578,28893.6,1.136082909,28893.6,-0.447952382
28894.4,3.798237494,28894.4,-0.014625489,28894.4,-3.316002536,28894.4,1.16710409,28894.4,-0.35589744
28895.3,3.704771915,28895.3,0.155500026,28895.3,-2.210545421,28895.3,1.136554984,28895.3,-0.230733721
28896.2,3.81657353,28896.2,-0.03509132,28896.2,NaN,28896.2,1.1845569,28896.2,-0.436102078
28897.1,3.750426757,28897.1,0.083526789,28897.1,-1.696614292,28897.1,1.156063739,28897.1,-0.281049549
28898,3.694686648,28898,0.244770345,28898,-2.906698651,28898,1.172459119,28898,-0.344602363
28898.9,3.711620536,28898.9,0.170322061,28898.9,-2.296799156,28898.9,1.14025506,28898.9,-0.297400322
28899.8,3.722726359,28899.8,0.306436069,28899.8,-3.90979831,28899.8,1.148781018,28899.8,-0.180096862
28900.7,3.753365008,28900.7,0.027493141,28900.7,-2.327277706,28900.7,1.153244067,28900.7,-0.433735542
28901.6,3.844217728,28901.6,0.166721748,28901.6,NaN,28901.6,1.163690348,28901.6,-0.148765637
28902.4,3.731611818,28902.4,0.187211542,28902.4,-2.342590428,28902.4,1.154798364,28902.4,-0.323614082
28903.3,3.773226813,28903.3,0.209720531,28903.3,NaN,28903.3,1.153214668,28903.3,-0.249530306
28904.2,3.776648752,28904.2,0.147218724,28904.2,-2.028535169,28904.2,1.16797247,28904.2,-0.350889007
28905.1,3.764184051,28905.1,0.154699979,28905.1,NaN,28905.1,1.166419922,28905.1,-0.353931458
28906,3.769449422,28906,0.174990634,28906,-2.784612915,28906,1.162225626,28906,-0.302398057
28906.9,3.699784013,28906.9,0.20656326,28906.9,-2.18204402,28906.9,1.163819096,28906.9,-0.316782089
28907.8,3.749640187,28907.8,0.143736774,28907.8,-2.236139994,28907.8,1.173763075,28907.8,-0.423761237
28908.7,3.731103309,28908.7,0.260155016,28908.7,-3.551258076,28908.7,1.20526277,28908.7,-0.208901195
28909.6,3.715409762,28909.6,0.241024948,28909.6,-1.459959496,28909.6,1.183069386,28909.6,-0.484308919
28910.4,3.693917984,28910.4,0.448852616,28910.4,-1.332710115,28910.4,1.21959942,28910.4,-0.234097826
28911.3,3.718148401,28911.3,0.343962908,28911.3,-1.674678434,28911.3,1.197093673,28911.3,-0.343231874
28912.2,3.747781361,28912.2,0.374282181,28912.2,-4.17658266,28912.2,1.165683373,28912.2,-0.284762362
28913.1,3.654512778,28913.1,0.428551128,28913.1,-2.07732065,28913.1,1.153449807,28913.1,-0.454414521
28914,3.684990134,28914,0.455859122,28914,-1.716047647,28914,1.180019563,28914,-0.280963122
28914.9,3.706150426,28914.9,0.287682072,28914.9,-1.081517855,28914.9,1.206339127,28914.9,-0.363264754
28915.8,3.699605359,28915.8,0.238517719,28915.8,-1.899470162,28915.8,1.168145223,28915.8,-0.472824506
28916.7,3.650606223,28916.7,0.39022798,28916.7,-1.897777663,28916.7,1.226071566,28916.7,-0.32587767
28917.6,3.718055842,28917.6,0.352064331,28917.6,-2.120263536,28917.6,1.207564688,28917.6,-0.507497834
28918.4,3.685046615,28918.4,0.515309936,28918.4,-3.102342009,28918.4,1.179342085,28918.4,-0.295955907
28919.3,3.696699204,28919.3,0.435563139,28919.3,NaN,28919.3,1.205442312,28919.3,-0.327347329
28920.2,3.669602146,28920.2,0.639767292,28920.2,-1.376442065,28920.2,1.202395379,28920.2,-0.184303718
28921.1,3.684986752,28921.1,0.540542096,28921.1,-2.077124044,28921.1,1.168593619,28921.1,-0.251977558
28922,3.6346579,28922,0.445470443,28922,-2.187072206,28922,1.217342688,28922,-0.416753068
28922.9,3.621031779,28922.9,0.371118928,28922.9,-1.605761438,28922.9,1.172531742,28922.9,-0.560537022
28923.8,3.613885786,28923.8,0.539361931,28923.8,-2.538973871,28923.8,1.179061607,28923.8,-0.412065792
28924.7,3.535055919,28924.7,0.556858856,28924.7,-2.850492392,28924.7,1.206270568,28924.7,-0.353315649
28925.6,3.610265573,28925.6,0.37835601,28925.6,-1.491437462,28925.6,1.179968687,28925.6,-0.367072677
28926.4,3.649641981,28926.4,0.37520145,28926.4,-2.614959778,28926.4,1.179729656,28926.4,-0.390336227
28927.3,3.66432513,28927.3,0.442305677,28927.3,-0.837777466,28927.3,1.136578289,28927.3,-0.304751133
28928.2,3.605148561,28928.2,0.391506756,28928.2,-2.395917033,28928.2,1.156532776,28928.2,-0.346822647
28929.1,3.566242761,28929.1,0.505132593,28929.1,-1.744842549,28929.1,1.145561191,28929.1,-0.202613387
28930,3.548704015,28930,0.372801301,28930,-1.782352062,28930,1.166008141,28930,-0.282027015
28930.9,3.59372027,28930.9,0.307108931,28930.9,-2.245832276,28930.9,1.133579176,28930.9,-0.486192357
28931.8,3.701320428,28931.8,0.414474178,28931.8,-2.353640264,28931.8,1.162129545,28931.8,-0.222012969
28932.7,3.658726047,28932.7,0.431116936,28932.7,NaN,28932.7,1.153237779,28932.7,-0.257698108
28933.6,3.633202853,28933.6,0.373170993,28933.6,-1.565780186,28933.6,1.146559042,28933.6,-0.314405143
28934.4,3.627377924,28934.4,0.304562145,28934.4,-1.607494277,28934.4,1.170023773,28934.4,-0.398678848
28935.3,3.524491365,28935.3,0.561933286,28935.3,-2.69881226,28935.3,1.173304657,28935.3,-0.158025152
28936.2,3.535749548,28936.2,0.477068947,28936.2,-1.550297337,28936.2,1.172148557,28936.2,-0.363299479
28937.1,3.672494114,28937.1,0.421701627,28937.1,-3.907568655,28937.1,1.164337498,28937.1,-0.302674857
28938,3.512684412,28938,0.519483687,28938,-2.308815643,28938,1.142220736,28938,-0.408575531
28938.9,3.593839874,28938.9,0.450439827,28938.9,-2.689122191,28938.9,1.178914889,28938.9,-0.380306548
28939.8,3.65556324,28939.8,0.272385407,28939.8,NaN,28939.8,1.159202677,28939.8,-0.46206558
28940.7,3.676281807,28940.7,0.426550227,28940.7,-1.616310792,28940.7,1.16538958,28940.7,-0.227146988
28941.6,3.606832878,28941.6,0.442453677,28941.6,-2.520308577,28941.6,1.163957094,28941.6,-0.299344012
28942.5,3.640416747,28942.5,0.405465108,28942.5,-2.195043551,28942.5,1.147439252,28942.5,-0.349216861
28943.3,3.602812141,28943.3,0.373513508,28943.3,-1.603168299,28943.3,1.153073133,28943.3,-0.424513303
28944.2,3.559867933,28944.2,0.4315321,28944.2,NaN,28944.2,1.112990232,28944.2,-0.268593476
28945.1,3.552383925,28945.1,0.432058698,28945.1,-4.360973225,28945.1,1.114557815,28945.1,-0.416160397
28946,3.491228647,28946,0.375044511,28946,-1.837744582,28946,1.068271996,28946,-0.540602927
28946.9,3.561038202,28946.9,0.449412648,28946.9,-2.179982771,28946.9,1.118826236,28946.9,-0.231329136
28947.8,3.507520495,28947.8,0.434239258,28947.8,-4.117002586,28947.8,1.117915407,28947.8,-0.35580247
28948.7,3.531329185,28948.7,0.405465108,28948.7,-1.862770505,28948.7,1.119475746,28948.7,-0.266404674
28949.6,3.621461732,28949.6,0.406913334,28949.6,-1.369052555,28949.6,1.169002542,28949.6,-0.149812278
28950.5,3.656571649,28950.5,0.448216275,28950.5,-1.855838326,28950.5,1.123568586,28950.5,-0.374902458
28951.3,3.622532356,28951.3,0.493384691,28951.3,-2.016071928,28951.3,1.072166263,28951.3,-0.269163025
28952.2,3.683753557,28952.2,0.313578417,28952.2,-2.234964905,28952.2,1.08803211,28952.2,-0.49584917
28953.1,3.596052675,28953.1,0.456047418,28953.1,-1.628814191,28953.1,1.117185292,28953.1,-0.363705387
28954,3.643744061,28954,0.430782916,28954,-4.539030383,28954,1.097723004,28954,-0.386416913
28954.9,3.659164609,28954.9,0.373037293,28954.9,NaN,28954.9,1.13278213,28954.9,-0.506084673
28955.8,3.755711017,28955.8,0.256382193,28955.8,-4.141148628,28955.8,1.09453463,28955.8,-0.487248893
28956.7,3.611271607,28956.7,0.460623675,28956.7,-2.019061031,28956.7,1.055933874,28956.7,-0.37885146
28957.6,3.620649919,28957.6,0.504268223,28957.6,-2.034705648,28957.6,1.117817761,28957.6,-0.418623193
28958.5,3.607148434,28958.5,0.411228813,28958.5,-2.262919837,28958.5,1.105241629,28958.5,-0.443761393
28959.3,3.674145592,28959.3,0.536085291,28959.3,NaN,28959.3,1.133238171,28959.3,-0.37005307
28960.2,3.620474726,28960.2,0.599482705,28960.2,-2.026737478,28960.2,1.148914416,28960.2,-0.252996514
28961.1,3.561562478,28961.1,0.66094404,28961.1,-1.54357984,28961.1,1.152423889,28961.1,-0.388012658
28962,3.612140898,28962,0.538811709,28962,-1.680650541,28962,1.182231153,28962,-0.327642157
28962.9,3.573615647,28962.9,0.575501498,28962.9,NaN,28962.9,1.151478143,28962.9,-0.464305608
28963.8,3.493648596,28963.8,0.580548452,28963.8,NaN,28963.8,1.136522035,28963.8,-0.40141652
28964.7,3.468901178,28964.7,0.551012988,28964.7,-1.365240952,28964.7,1.125909037,28964.7,-0.422042767
28965.6,3.505168043,28965.6,0.544966668,28965.6,NaN,28965.6,1.144106424,28965.6,-0.516162528
28966.5,3.58282512,28966.5,0.605927752,28966.5,-1.011028993,28966.5,1.19929561,28966.5,-0.434486297
28967.3,3.537173763,28967.3,0.600845862,28967.3,-1.650445936,28967.3,1.186376587,28967.3,-0.459346335
28968.2,3.585828121,28968.2,0.62270423,28968.2,-1.337390554,28968.2,1.219336866,28968.2,-0.421099822
28969.1,3.491208132,28969.1,0.612746755,28969.1,-1.939493015,28969.1,1.182376936,28969.1,-0.470862367
28970,3.48991846,28970,0.645984904,28970,-1.178093356,28970,1.173119762,28970,-0.438592066
28970.9,3.426247397,28970.9,0.735755813,28970.9,-2.140066163,28970.9,1.134878294,28970.9,-0.382208246
28971.8,3.492707959,28971.8,0.684838527,28971.8,-1.276687555,28971.8,1.162737989,28971.8,-0.384411699
28972.7,3.52460573,28972.7,0.463697521,28972.7,-2.376841864,28972.7,1.159865536,28972.7,-0.531015173
28973.6,3.545368334,28973.6,0.667139523,28973.6,-2.207052666,28973.6,1.132637592,28973.6,-0.330135389
28974.5,3.554153859,28974.5,0.532148393,28974.5,-2.705897348,28974.5,1.107461904,28974.5,-0.281951398
28975.3,3.537998712,28975.3,0.491120553,28975.3,-2.391816227,28975.3,1.139756751,28975.3,-0.349153937
28976.2,3.54504838,28976.2,0.373266576,28976.2,-1.670181363,28976.2,1.126942795,28976.2,-0.478403831
28977.1,3.564738869,28977.1,0.494536468,28977.1,NaN,28977.1,1.138700416,28977.1,-0.312738652
28978,3.423484597,28978,0.482851772,28978,-2.890371758,28978,1.13396278,28978,-0.440556428
28978.9,3.533985433,28978.9,0.337794114,28978.9,-1.987504046,28978.9,1.105873793,28978.9,-0.520128016
28979.8,3.531452688,28979.8,0.43038443,28979.8,-2.85130429,28979.8,1.133567535,28979.8,-0.422542369
28980.7,3.52019354,28980.7,0.442262952,28980.7,-2.744864174,28980.7,1.120469455,28980.7,-0.302517139
28981.6,3.442298519,28981.6,0.689543573,28981.6,-1.798979717,28981.6,1.145514482,28981.6,-0.103497078
28982.5,3.488052348,28982.5,0.45759622,28982.5,-3.945457782,28982.5,1.124348024,28982.5,-0.467299359
28983.3,3.440568913,28983.3,0.596768054,28983.3,NaN,28983.3,1.131990143,28983.3,-0.22154227
28984.2,3.505963536,28984.2,0.514202579,28984.2,-3.163363115,28984.2,1.133693263,28984.2,-0.378351873
28985.1,3.502632807,28985.1,0.505416832,28985.1,-1.901277995,28985.1,1.154666183,28985.1,-0.25905026
28986,3.477028698,28986,0.542613141,28986,NaN,28986,1.166861389,28986,-0.327814174
28986.9,3.563709809,28986.9,0.432484874,28986.9,-2.135068652,28986.9,1.127599826,28986.9,-0.41048772
28987.8,3.613831561,28987.8,0.472435734,28987.8,-3.42751469,28987.8,1.182252072,28987.8,-0.392561703
28988.7,3.516437251,28988.7,0.706376478,28988.7,NaN,28988.7,1.107894674,28988.7,-0.185717146
28989.6,3.620286992,28989.6,0.490798833,28989.6,-3.500827223,28989.6,1.147572506,28989.6,-0.449525098
28990.5,3.614440035,28990.5,0.600927458,28990.5,-1.435084525,28990.5,1.17440524,28990.5,-0.366931444
28991.3,3.709354402,28991.3,0.549763491,28991.3,-1.15145477,28991.3,1.203060081,28991.3,-0.197136643
28992.2,3.625794422,28992.2,0.517340305,28992.2,-2.051512766,28992.2,1.204121991,28992.2,-0.497838428
28993.1,3.69736215,28993.1,0.482036795,28993.1,-3.387774361,28993.1,1.19149956,28993.1,-0.35603165
28994,3.6298141,28994,0.54139569,28994,-1.645559221,28994,1.147955943,28994,-0.312374685
28994.9,3.702136024,28994.9,0.48361306,28994.9,-1.393028393,28994.9,1.182156842,28994.9,-0.294416105
28995.8,3.642041111,28995.8,0.616471813,28995.8,-1.609437912,28995.8,1.180380525,28995.8,-0.275063608
28996.7,3.603778361,28996.7,0.701794548,28996.7,-1.75044132,28996.7,1.172047869,28996.7,-0.411687904
28997.6,3.563950411,28997.6,0.637577329,28997.6,-1.432385468,28997.6,1.157184428,28997.6,-0.37223946
28998.5,3.650791775,28998.5,0.595269605,28998.5,-1.967112357,28998.5,1.19367725,28998.5,-0.283804596
28999.3,3.615614581,28999.3,0.67822153,28999.3,-1.408767217,28999.3,1.170618839,28999.3,-0.354912829
29000.2,3.545253166,29000.2,0.777355321,29000.2,-0.934544172,29000.2,1.207863278,29000.2,-0.409348608
29001.1,3.602049425,29001.1,0.705694397,29001.1,-1.920971201,29001.1,1.203620564,29001.1,-0.382992252
29002,3.603333639,29002,0.673634366,29002,-3.081426995,29002,1.208184879,29002,-0.420063908
29002.9,3.640558946,29002.9,0.469223699,29002.9,-1.590899791,29002.9,1.221000263,29002.9,-0.502544003
29003.8,3.637965974,29003.8,0.458002442,29003.8,-1.943837609,29003.8,1.170846473,29003.8,-0.480850628
29004.7,3.659477924,29004.7,0.707823895,29004.7,-3.433987204,29004.7,1.177766601,29004.7,-0.195308752
29005.6,3.643481258,29005.6,0.594301346,29005.6,-1.360741287,29005.6,1.193531024,29005.6,-0.461102188
29006.5,3.679949325,29006.5,0.441535708,29006.5,-2.741880066,29006.5,1.216339795,29006.5,-0.544655488
29007.3,3.652665918,29007.3,0.540297737,29007.3,-2.320603598,29007.3,1.168874424,29007.3,-0.484392367
29008.2,3.627400222,29008.2,0.596919148,29008.2,-1.720933417,29008.2,1.195337921,29008.2,-0.357330467
29009.1,3.655721372,29009.1,0.583091821,29009.1,-1.383955179,29009.1,1.190864882,29009.1,-0.454665192
29010,3.655597426,29010,0.651657886,29010,-1.227229666,29010,1.229245632,29010,-0.385952294
29010.9,3.678107357,29010.9,0.785055552,29010.9,-1.352392809,29010.9,1.200578192,29010.9,-0.178879213
29011.8,3.634040522,29011.8,0.568057295,29011.8,-1.802809305,29011.8,1.226013602,29011.8,-0.268094939
29012.7,3.740943801,29012.7,0.441220757,29012.7,-2.619968733,29012.7,1.1914253,29012.7,-0.332198726
29013.6,3.736218411,29013.6,0.611580248,29013.6,-1.870497545,29013.6,1.220856963,29013.6,-0.331263892
29014.5,3.707018122,29014.5,0.611759483,29014.5,-1.093661784,29014.5,1.210665743,29014.5,-0.190794072
29015.3,3.659410024,29015.3,0.636271532,29015.3,-1.498085767,29015.3,1.190557682,29015.3,-0.395895657
29016.2,3.653059123,29016.2,0.713927149,29016.2,-1.598993953,29016.2,1.24905366,29016.2,-0.311587593
29017.1,3.65461911,29017.1,0.483883648,29017.1,-2.550289409,29017.1,1.207200307,29017.1,-0.447474516
29018,3.6958861,29018,0.489762779,29018,-2.327277706,29018,1.21186123,29018,-0.407684865
29018.9,3.660855376,29018.9,0.591747066,29018.9,-1.806148207,29018.9,1.15894288,29018.9,-0.401900042
29019.8,3.692872838,29019.8,0.352190194,29019.8,-3.351851508,29019.8,1.214386017,29019.8,-0.44010489
29020.7,3.733924485,29020.7,0.458472071,29020.7,-2.41367914,29020.7,1.180637568,29020.7,-0.334237599
29021.6,3.653224934,29021.6,0.525890153,29021.6,-3.160354253,29021.6,1.150512317,29021.6,-0.361790045
29022.5,3.699090665,29022.5,0.482564855,29022.5,NaN,29022.5,1.196163066,29022.5,-0.342332069
29023.4,3.629513667,29023.4,0.571236319,29023.4,NaN,29023.4,1.170277158,29023.4,-0.382992252
29024.2,3.655209926,29024.2,0.619231498,29024.2,-2.253794929,29024.2,1.138629005,29024.2,-0.207639365
29025.1,3.681283492,29025.1,0.508941497,29025.1,-1.398128819,29025.1,1.15326324,29025.1,-0.283768173
29026,3.6558396,29026,0.48117693,29026,-2.269432886,29026,1.13524225,29026,-0.342332069
29026.9,3.719264955,29026.9,0.351397887,29026.9,-1.781288169,29026.9,1.16741417,29026.9,-0.352173811
29027.8,3.740267585,29027.8,0.399413652,29027.8,-2.377737815,29027.8,1.167462242,29027.8,-0.286174913
29028.7,3.712848059,29028.7,0.461140942,29028.7,-2.756252303,29028.7,1.140090565,29028.7,-0.325241421
29029.6,3.675690673,29029.6,0.341154715,29029.6,-1.939768881,29029.6,1.114231132,29029.6,-0.589842164
29030.5,3.625011099,29030.5,0.423077399,29030.5,-2.389402653,29030.5,1.145141426,29030.5,-0.480721845
29031.4,3.804011701,29031.4,0.246055033,29031.4,-3.659278984,29031.4,1.155506065,29031.4,-0.423873858
29032.2,3.697279656,29032.2,0.411618974,29032.2,-2.218277987,29032.2,1.143849547,29032.2,-0.354692783
29033.1,3.70516113,29033.1,0.450169829,29033.1,-2.735864889,29033.1,1.111468649,29033.1,-0.238219214
29034,3.719681365,29034,0.243736841,29034,-2.37066846,29034,1.080056975,29034,-0.46449864
29034.9,3.716796809,29034.9,0.260328986,29034.9,-1.841431079,29034.9,1.11174696,29034.9,-0.265894718
29035.8,3.717317389,29035.8,0.116690975,29035.8,-1.825728769,29035.8,1.104056657,29035.8,-0.394717569
29036.7,3.723074557,29036.7,0.161891117,29036.7,-2.277790434,29036.7,1.095573776,29036.7,-0.376597124
29037.6,3.598484477,29037.6,0.17813003,29037.6,-2.106840516,29037.6,1.09734164,29037.6,-0.494233029
29038.5,3.787330187,29038.5,-0.038245579,29038.5,-3.334082445,29038.5,1.100949193,29038.5,-0.446638947
29039.4,3.756360072,29039.4,0.052798186,29039.4,-2.185248386,29039.4,1.069863395,29039.4,-0.411507423
29040.2,3.795998777,29040.2,0.007920833,29040.2,-2.391948774,29040.2,1.117633554,29040.2,-0.301696316
29041.1,3.732196528,29041.1,0.100558586,29041.1,-3.038552271,29041.1,1.103366505,29041.1,-0.438953778
29042,3.794417524,29042,0.10018184,29042,-2.814789077,29042,1.103975271,29042,-0.287682072
29042.9,3.757744112,29042.9,0.003669729,29042.9,-2.171814862,29042.9,1.098033752,29042.9,-0.515124065
29043.8,3.691663187,29043.8,0.108314728,29043.8,-2.673162942,29043.8,1.097848493,29043.8,-0.382072229
29044.7,3.675622713,29044.7,0.109398594,29044.7,-2.490703767,29044.7,1.089760173,29044.7,-0.374168101
29045.6,3.712162251,29045.6,0.01821544,29045.6,-2.58537718,29045.6,1.125958618,29045.6,-0.348306694
29046.5,3.711950575,29046.5,0.13020275,29046.5,-1.348175403,29046.5,1.074171281,29046.5,-0.3202447
29047.4,3.747563441,29047.4,0.040119994,29047.4,NaN,29047.4,1.059170917,29047.4,-0.284438476
29048.2,3.740658345,29048.2,0.044798143,29048.2,NaN,29048.2,1.070538041,29048.2,-0.183118687
29049.1,3.732968832,29049.1,0.120627988,29049.1,-2.178176382,29049.1,1.072796779,29049.1,-0.334337764
29050,3.843105161,29050,-0.090332188,29050,-1.873723407,29050,1.089591773,29050,-0.366872083
29050.9,3.618249812,29050.9,0.20840127,29050.9,-3.490428515,29050.9,1.050330901,29050.9,-0.417735201
29051.8,3.710230702,29051.8,0.124689602,29051.8,-1.851881199,29051.8,1.084746063,29051.8,-0.276344839
29052.7,3.726733018,29052.7,-0.099226634,29052.7,-3.424262655,29052.7,1.095307119,29052.7,-0.477195553
29053.6,3.636186334,29053.6,0.010016778,29053.6,-4.444330518,29053.6,1.105201074,29053.6,-0.352369747
29054.5,3.776287964,29054.5,-0.142971134,29054.5,-2.453368766,29054.5,1.079569926,29054.5,-0.482561066
29055.4,3.745282584,29055.4,-0.097163748,29055.4,-1.865090742,29055.4,1.124084319,29055.4,-0.449343114
29056.2,3.696246616,29056.2,0.028573372,29056.2,-1.85920075,29056.2,1.081768902,29056.2,-0.312133168
29057.1,3.86875488,29057.1,-0.093564132,29057.1,NaN,29057.1,1.073819629,29057.1,-0.173429173
29058,3.71207136,29058,0.057690414,29058,-1.652497402,29058,1.133111351,29058,-0.268706171
29058.9,3.790888055,29058.9,-0.129388582,29058.9,-2.10893197,29058.9,1.103181608,29058.9,-0.415774478
29059.8,3.73872142,29059.8,-0.057260721,29059.8,-3.869463391,29059.8,1.09471641,29059.8,-0.260800271
29060.7,3.719399921,29060.7,-0.056056706,29060.7,NaN,29060.7,1.065424004,29060.7,-0.391088539
29061.6,3.729429983,29061.6,-0.077291674,29061.6,-2.555080856,29061.6,1.112041019,29061.6,-0.472983271
29062.5,3.616591687,29062.5,0.220356371,29062.5,NaN,29062.5,1.123319393,29062.5,-0.326187336
29063.4,3.704712697,29063.4,0.045146556,29063.4,NaN,29063.4,1.100443737,29063.4,-0.403690485
29064.2,3.652918728,29064.2,0.167054085,29064.2,-2.41851456,29064.2,1.097316494,29064.2,-0.283362411
29065.1,3.663682777,29065.1,0.247049072,29065.1,-1.515228044,29065.1,1.153316213,29065.1,-0.147452731
29066,3.65268169,29066,0.1480531,29066,-2.967758422,29066,1.132898057,29066,-0.451731863
29066.9,3.704074428,29066.9,0.303219487,29066.9,-2.010592669,29066.9,1.096247423,29066.9,-0.308781436
