C:\Data\BAS_sjro\May_2016\LP4A_XRF     10/05/2016  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	As	Se	Br	Rb	Sr	Y	Zr	Sn	I	Cs	Ba	Ta	W	Ir	Pt	Au	Hg	Pb	Th	U	D1	S1	S2	S3	Mo inc	Mo coh	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000469.spe	409.00	7.56	1	0.018354	-0.019330	0.007059	0.108113	20213.00000	1.48	61	59	447	14	0	0	118	1313	1360	1566	86	154	1229	63402	254	154	71	347	24	27	0	513	1128	0	599	0	0	0	103	272	704	136	223	47	73	58	11	26	216	329	0	0	14589	4355	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000470.spe	409.20	7.56	1	0.018354	-0.019330	0.007112	0.108113	20022.00000	1.48	6	47	398	0	0	0	96	1314	1309	1586	82	113	1202	62341	140	165	43	224	0	0	0	653	1235	0	732	0	0	0	103	314	709	44	149	61	53	143	24	8	132	344	0	872576256826104	14792	4609	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000471.spe	409.40	7.56	1	0.018353	-0.019330	0.007132	0.108113	19568.00000	1.66	0	30	348	0	0	0	132	1216	1288	1557	69	148	1173	58741	173	139	83	223	0	0	61	606	1443	0	786	0	0	0	87	171	768	140	221	33	33	139	130	30	0	325	0	0	15276	4554	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000472.spe	409.60	7.56	1	0.018353	-0.019330	0.006998	0.108113	19786.00000	1.64	17	62	426	0	0	0	119	1278	1413	1635	64	160	1153	58787	255	111	57	259	0	18	20	732	1469	0	679	0	0	0	109	332	758	98	127	80	70	132	33	66	154	340	8	0	15048	4862	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000473.spe	409.80	7.56	1	0.018357	-0.019330	0.006977	0.108113	19828.00000	1.54	0	37	404	9	17	0	141	1218	1372	1645	72	174	1039	59179	173	180	112	360	95	100	0	750	1461	0	791	0	0	0	115	297	745	125	117	21	109	14	67	24	88	390	0	0	14919	4752	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000474.spe	410.00	7.56	1	0.018358	-0.019330	0.006977	0.108113	19689.00000	1.51	36	61	459	13	9	0	143	1128	1390	1724	139	139	1049	58261	52	148	65	234	0	63	0	617	1434	0	804	0	0	11	61	289	804	76	117	41	81	166	91	0	31	426	0	1687766328826841	14710	4649	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000475.spe	410.20	7.56	1	0.018357	-0.019330	0.006977	0.108113	19544.00000	1.56	11	62	402	9	0	0	148	1130	1425	1625	53	146	1139	56968	227	106	108	283	0	0	0	624	1397	0	758	0	0	0	85	286	800	153	197	22	21	101	13	142	180	301	4	2838199744224093	14523	4622	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000476.spe	410.40	7.56	1	0.018356	-0.019330	0.006977	0.108113	19411.00000	1.40	10	39	397	8	0	0	149	1138	1296	1754	80	136	1103	56703	196	149	120	251	0	4	8	483	1367	0	619	0	0	0	98	268	761	94	167	28	44	163	62	100	0	319	10	0	14844	4534	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000477.spe	410.60	7.56	1	0.018355	-0.019330	0.006997	0.108113	19519.00000	1.64	47	62	391	7	0	0	119	1174	1310	1621	49	138	1055	57983	94	110	89	174	0	10	5	588	1428	25	705	0	0	10	104	308	810	117	126	62	77	36	86	64	115	364	0	0	14997	4894	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000478.spe	410.80	7.56	1	0.018359	-0.019330	0.007046	0.108113	19439.00000	1.49	26	47	408	14	0	0	114	1214	1330	1650	53	119	1085	58248	82	142	59	121	0	27	0	531	1526	0	646	0	0	0	79	306	698	86	145	98	83	118	70	27	93	281	0	0	14962	4822	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000479.spe	411.00	7.56	1	0.018358	-0.019330	0.007028	0.108113	19433.00000	1.65	41	96	397	24	0	7	125	1180	1320	1575	58	143	1084	57317	71	176	155	234	17	0	0	556	1505	14	670	0	0	0	120	225	751	62	154	8	60	0	91	39	88	346	0	0	14914	4619	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000480.spe	411.20	7.56	1	0.018355	-0.019330	0.007065	0.108113	19308.00000	1.57	33	56	410	5	18	0	142	1151	1338	1595	88	144	1073	55926	186	39	87	260	104	0	0	596	1464	0	803	0	0	0	95	209	749	62	253	102	25	0	20	0	100	299	0	0	14924	4865	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000481.spe	411.40	7.56	1	0.018356	-0.019330	0.007083	0.108113	19440.00000	1.60	0	64	419	6	0	0	142	1182	1397	1604	66	123	1058	55680	116	66	29	222	0	0	0	664	1534	0	768	0	0	0	91	281	773	82	159	0	80	109	0	0	75	354	0	0	15202	4823	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000482.spe	411.60	7.56	1	0.018360	-0.019330	0.007035	0.108113	19484.00000	1.36	23	32	408	7	0	0	120	1018	1368	1699	74	171	1013	55192	65	126	89	190	85	120	0	646	1656	22	802	0	0	0	68	270	749	157	126	38	19	0	102	0	110	334	0	0	15476	4845	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000483.spe	411.80	7.56	1	0.018358	-0.019330	0.007017	0.108113	19686.00000	1.52	0	56	405	8	0	0	128	1072	1386	1602	39	127	1033	55686	141	185	76	255	0	23	0	732	1448	0	758	0	0	0	94	255	722	126	110	0	97	102	116	64	84	338	16	768589563119813	15970	4931	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000484.spe	412.00	7.56	1	0.018357	-0.019330	0.006975	0.108113	20178.00000	1.49	43	56	404	0	0	0	153	1151	1301	1686	78	135	1035	58250	163	182	156	324	0	0	0	588	1382	0	730	0	0	0	93	281	756	142	130	83	68	80	91	10	14	433	13	214115013270482	16389	4883	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000485.spe	412.20	7.56	1	0.018356	-0.019330	0.006994	0.108113	20940.00000	1.55	32	55	368	5	0	0	109	1301	1256	1542	75	185	1160	63019	43	191	79	299	0	66	7	691	1278	11	701	0	0	0	93	283	668	130	179	85	31	105	17	0	96	509	0	0	16539	4878	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000486.spe	412.40	7.56	1	0.018357	-0.019330	0.007025	0.108113	21944.00000	1.60	51	39	406	0	0	0	120	1567	1352	1579	95	136	1364	70706	190	137	151	406	0	0	15	656	1186	0	571	0	0	0	136	268	769	140	271	0	10	189	38	0	91	424	0	0	16078	4718	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000487.spe	412.60	7.56	1	0.018359	-0.019330	0.007025	0.108113	21794.00000	1.53	16	54	363	0	0	0	133	1443	1216	1543	76	159	1302	70624	141	145	75	308	99	86	0	775	1272	10	785	0	0	0	102	302	777	87	139	47	32	0	40	157	226	370	0	1133259187827820	16125	4648	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000488.spe	412.80	7.56	1	0.018358	-0.019330	0.007001	0.108113	21908.00000	1.69	8	65	374	27	19	9	105	1566	1208	1397	94	157	1406	73027	211	170	123	366	195	0	0	698	964	0	570	0	0	0	187	283	709	103	195	117	77	0	0	0	309	519	0	134672185930790	15868	4554	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000489.spe	413.00	7.56	1	0.018361	-0.019330	0.006952	0.108113	21728.00000	1.47	11	64	307	12	0	0	145	1534	1189	1494	14	168	1345	72661	168	127	119	366	0	0	0	564	1129	0	611	0	0	0	85	327	600	146	74	117	0	70	72	18	94	393	0	0	16032	4403	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000490.spe	413.20	7.56	1	0.018360	-0.019330	0.007001	0.108113	21252.00000	1.62	0	53	299	0	0	0	134	1525	1108	1467	120	142	1267	70016	179	154	0	301	11	0	37	709	1042	0	642	0	0	0	124	358	595	89	126	107	49	74	101	16	204	424	5	0	16127	4699	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000491.spe	413.40	7.56	1	0.018360	-0.019330	0.006983	0.108113	20745.00000	1.68	24	58	325	10	0	0	117	1478	1197	1550	96	149	1110	65531	147	133	95	261	0	0	0	884	1135	0	569	0	0	0	106	244	659	88	133	69	61	177	107	0	43	364	0	0	15920	4738	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000492.spe	413.60	7.56	1	0.018362	-0.019330	0.006952	0.108113	20568.00000	1.62	0	63	354	0	0	0	111	1363	1254	1553	88	156	1093	64028	159	170	96	235	0	22	0	662	1319	0	795	0	0	0	109	262	765	110	132	0	60	124	67	57	132	364	0	0	15956	4592	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000493.spe	413.80	7.57	1	0.018359	-0.019330	0.006880	0.108113	20653.00000	1.43	28	40	385	0	8	0	129	1364	1204	1626	91	153	1099	63462	207	171	30	284	147	113	60	735	1244	0	712	0	0	5	104	276	689	174	165	65	91	45	168	94	33	395	0	0	16145	4829	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000494.spe	414.00	7.57	1	0.018360	-0.019330	0.006869	0.108113	20864.00000	1.52	36	52	388	0	15	0	130	1316	1246	1642	73	147	1065	63710	131	84	20	260	0	53	0	514	1281	0	578	0	0	0	96	286	678	111	140	66	94	21	66	29	192	338	17	0	15987	4846	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000495.spe	414.20	7.57	1	0.018361	-0.019330	0.006825	0.108113	21043.00000	1.42	0	46	362	0	0	0	122	1278	1332	1621	99	113	1157	64382	105	166	38	278	14	31	0	694	1348	0	651	0	0	0	60	310	658	52	124	49	89	31	108	41	116	318	0	281269496379137	16680	4796	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000496.spe	414.40	7.57	1	0.018361	-0.019330	0.006811	0.108113	21398.00000	1.41	31	38	340	0	0	0	119	1335	1259	1529	81	124	1209	65827	0	96	95	274	0	5	0	697	1226	0	685	0	0	0	101	279	607	101	131	177	103	198	213	61	57	395	0	2568531675940873	16482	4922	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000497.spe	414.60	7.57	1	0.018363	-0.019330	0.006827	0.108113	21780.00000	1.64	51	80	308	6	17	0	115	1317	1149	1442	81	154	1314	68795	23	124	19	256	0	80	0	656	1111	0	784	0	0	0	91	249	710	153	100	15	107	85	54	122	124	474	20	2243319442737320	16894	4869	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000498.spe	414.80	7.57	1	0.018358	-0.019330	0.006791	0.108113	22185.00000	1.45	62	67	321	19	7	6	127	1546	1111	1262	73	146	1478	70903	182	192	57	329	0	0	0	758	989	0	601	0	0	0	129	308	649	124	135	105	126	135	83	68	64	469	0	0	17045	4813	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000499.spe	415.00	7.57	1	0.018359	-0.019330	0.006778	0.108113	22152.00000	1.58	33	63	301	0	0	0	98	1633	1067	1345	111	122	1455	71110	126	200	107	287	0	73	0	721	982	0	619	0	0	0	90	251	637	80	203	67	129	100	173	0	111	422	0	1314435406044700	16584	4717	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000500.spe	415.20	7.57	1	0.018358	-0.019330	0.006831	0.108113	22160.00000	1.52	23	33	324	0	0	0	113	1590	1067	1230	97	154	1458	70795	384	135	133	370	0	53	0	677	1190	0	705	0	0	0	152	277	679	148	163	86	74	80	94	62	74	377	0	425972276404381	17458	4629	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000501.spe	415.40	7.56	1	0.018359	-0.019330	0.006831	0.108113	22632.00000	1.50	10	41	300	18	0	0	145	1641	1062	1320	110	131	1434	73406	148	118	128	403	0	0	0	720	917	0	679	0	0	0	113	229	666	115	233	19	109	29	0	69	111	453	0	0	17430	4807	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000502.spe	415.60	7.56	1	0.018360	-0.019330	0.006831	0.108113	22609.00000	1.47	25	56	291	17	11	0	122	1652	1029	1263	60	160	1488	74038	117	234	67	292	0	0	0	801	979	0	577	0	0	0	110	316	633	139	149	93	116	91	125	98	137	502	0	363475609436335	17743	4650	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000503.spe	415.80	7.56	1	0.018360	-0.019330	0.006811	0.108113	22506.00000	1.48	20	55	246	0	8	0	89	1625	1045	1157	88	154	1480	74050	196	171	114	260	54	30	0	690	890	0	633	0	0	0	142	264	656	159	216	67	70	46	14	118	144	410	0	0	17122	4746	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000504.spe	416.00	7.56	1	0.018359	-0.019330	0.006801	0.108113	22406.00000	1.56	6	65	277	5	0	0	117	1548	1072	1355	66	115	1416	72522	37	142	75	288	138	125	0	757	935	0	599	0	0	0	100	226	573	59	141	22	78	0	0	28	232	551	0	2410403874368586	17402	4649	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000505.spe	416.20	7.57	1	0.018359	-0.019330	0.006871	0.108113	22633.00000	1.56	11	41	290	0	0	0	126	1590	1028	1286	123	195	1456	74462	49	216	93	318	40	39	25	846	904	92	590	0	0	0	116	307	550	68	115	194	86	105	162	79	57	552	9	0	17549	4784	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000506.spe	416.40	7.57	1	0.018358	-0.019330	0.006840	0.108113	22663.00000	1.55	7	39	316	12	0	0	142	1550	1029	1321	105	154	1469	74314	154	203	79	282	0	70	0	857	818	0	487	0	0	0	70	298	592	9	73	54	92	76	72	0	25	467	0	1374666310175459	17375	4636	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000507.spe	416.60	7.56	1	0.018356	-0.019330	0.006801	0.108113	22481.00000	1.47	9	34	303	0	0	0	103	1510	1054	1320	91	161	1399	73250	168	225	174	254	0	0	0	751	918	0	409	0	0	0	105	262	648	121	272	131	138	119	170	77	86	438	0	1728720391239354	17161	4821	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000508.spe	416.80	7.56	1	0.018356	-0.019330	0.006831	0.108113	22277.00000	1.50	0	37	295	0	0	0	94	1515	1049	1276	73	147	1472	72121	294	168	104	280	0	0	0	765	862	7	680	0	0	9	84	287	663	100	134	26	49	87	0	32	32	371	0	0	17576	4709	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000509.spe	417.00	7.56	1	0.018358	-0.019330	0.006889	0.108113	22097.00000	1.63	5	47	267	6	8	0	114	1630	992	1363	59	173	1429	71672	292	158	91	266	10	108	0	668	833	24	518	0	11	0	82	305	626	122	134	157	122	53	85	111	150	370	0	0	16912	4687	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000510.spe	417.20	7.56	1	0.018359	-0.019330	0.006921	0.108113	21980.00000	1.59	45	67	276	0	17	0	128	1538	1014	1307	93	139	1371	71677	0	157	22	301	0	76	0	760	742	0	561	0	0	0	100	288	631	105	190	34	110	85	0	30	165	559	0	1392816139937271	16871	4638	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000511.spe	417.40	7.56	1	0.018356	-0.019330	0.006966	0.108113	22078.00000	1.50	0	56	265	0	0	0	120	1551	1075	1343	99	157	1478	72477	349	135	114	310	0	0	36	664	880	135	696	0	0	0	100	311	671	99	120	0	0	113	127	171	122	351	0	270880484004570	17164	4597	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000512.spe	417.60	7.56	1	0.018356	-0.019330	0.007008	0.108113	21348.00000	1.46	21	52	283	0	0	0	129	1499	1156	1354	109	139	1403	68711	218	142	115	409	85	0	0	684	848	0	692	0	0	0	103	305	730	102	170	24	55	35	57	0	130	366	11	0	16751	4454	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000513.spe	417.80	7.56	1	0.018355	-0.019330	0.007022	0.108113	20329.00000	1.54	0	65	255	11	6	0	142	1252	958	1152	75	150	1292	62193	256	138	49	307	24	57	59	860	1011	0	580	0	0	0	114	284	616	161	121	20	108	77	160	38	109	344	11	0	16801	4487	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000514.spe	418.00	7.56	1	0.018354	-0.019330	0.007038	0.108113	21578.00000	1.65	0	22	305	0	13	14	136	1599	1096	1296	137	143	1346	70038	188	139	84	365	0	57	34	607	938	0	576	0	0	0	121	219	648	73	144	98	54	166	191	0	64	365	0	1057271410532331	17006	4510	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000515.spe	418.20	7.56	1	0.018358	-0.019330	0.006894	0.108113	21858.00000	1.52	29	61	354	0	0	0	112	1491	1102	1401	74	145	1467	71715	10	152	61	324	0	71	0	694	880	0	485	0	0	0	126	302	660	119	169	94	60	112	108	20	122	562	0	231475611960506	16431	4420	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000516.spe	418.40	7.56	1	0.018358	-0.019330	0.006910	0.108113	21618.00000	1.51	33	85	283	0	0	0	129	1648	1002	1436	129	142	1371	71054	120	161	101	359	0	0	16	688	888	0	593	0	0	0	103	318	674	142	142	100	69	199	21	96	65	454	0	0	16166	4368	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000517.spe	418.60	7.56	1	0.018358	-0.019330	0.006910	0.108113	21492.00000	1.51	11	53	315	0	9	0	98	1476	988	1357	90	164	1380	70164	208	185	89	314	0	0	11	784	1062	0	668	0	0	0	132	313	699	147	188	58	75	114	94	38	85	392	0	1803602869891110	16412	4742	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000518.spe	418.80	7.57	1	0.018358	-0.019330	0.006881	0.108113	21485.00000	1.52	0	29	336	9	0	0	144	1512	1081	1514	123	131	1367	70127	252	130	188	361	24	0	0	579	916	0	644	0	0	0	113	241	650	126	190	65	76	83	113	92	62	351	0	2760181153268164	15909	4402	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000519.spe	419.00	7.57	1	0.018360	-0.019330	0.006850	0.108113	21328.00000	1.42	12	40	337	0	0	0	88	1428	1109	1453	82	179	1330	68553	56	210	80	367	0	62	0	667	985	0	576	0	0	0	124	308	653	83	161	117	0	59	0	0	106	484	0	260963089477292	15660	4537	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000520.spe	419.20	7.57	1	0.018359	-0.019330	0.006880	0.108113	21386.00000	1.50	18	51	326	0	0	0	141	1455	1192	1525	91	134	1397	69440	183	147	73	251	31	0	0	684	1145	0	593	0	0	0	85	234	663	136	227	131	139	67	49	102	221	369	0	0	15583	4684	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000521.spe	419.40	7.57	1	0.018359	-0.019330	0.006866	0.108113	21157.00000	1.54	14	46	338	0	0	0	123	1579	1056	1350	97	166	1448	70246	152	145	74	247	20	12	39	516	913	75	695	0	0	0	101	254	626	38	137	116	44	35	91	61	35	435	0	506905168008342	15471	4294	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000522.spe	419.60	7.57	1	0.018359	-0.019330	0.006845	0.108113	21075.00000	1.56	60	101	286	15	0	10	131	1607	977	1406	90	129	1442	71269	302	198	67	282	0	142	0	705	886	0	432	0	0	0	101	267	625	62	110	79	127	134	0	0	148	339	19	0	15110	4428	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000523.spe	419.80	7.57	1	0.018360	-0.019330	0.006832	0.108113	20358.00000	1.69	34	22	352	18	0	0	135	1543	1079	1422	47	142	1343	66585	45	193	0	298	0	0	0	547	1002	0	578	0	0	0	140	308	592	35	110	125	45	87	119	76	109	468	0	2111710308710193	14784	4463	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000524.spe	420.00	7.57	1	0.018357	-0.019330	0.006816	0.108113	20024.00000	1.51	8	46	330	0	0	0	137	1351	1221	1567	68	140	1217	62676	149	141	127	229	0	0	0	549	1055	0	710	0	0	0	115	224	662	165	198	162	114	62	0	0	24	371	0	0	14994	4519	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000525.spe	420.20	7.57	1	0.018358	-0.019330	0.006837	0.108113	19540.00000	1.62	11	33	384	26	4	0	120	1202	1343	1687	69	104	1151	58607	248	131	65	271	87	57	0	480	1236	0	701	0	0	0	82	268	674	101	136	110	58	0	0	122	177	269	0	0	14700	4824	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000526.spe	420.40	7.58	1	0.018360	-0.019330	0.007006	0.108113	19109.00000	1.54	16	44	379	0	8	0	151	1105	1410	1566	109	137	1029	54202	105	159	106	255	37	6	0	629	1641	0	841	0	0	0	59	278	792	93	88	11	43	0	146	75	198	324	0	477277536774760	15368	4955	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000527.spe	420.60	7.58	1	0.018362	-0.019330	0.007039	0.108113	19057.00000	1.47	0	26	392	0	0	5	133	1048	1393	1568	46	132	997	51434	0	132	67	179	0	8	0	643	1759	0	872	0	0	6	110	259	730	80	138	65	79	98	224	100	74	380	0	834308732139914	15586	4898	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000528.spe	420.80	7.58	1	0.018362	-0.019330	0.007017	0.108113	19268.00000	1.48	7	28	419	12	0	0	132	989	1390	1590	85	132	967	51385	136	155	69	222	33	26	0	601	1641	61	890	0	0	0	95	254	777	112	94	78	58	0	64	81	63	314	0	1237068819871295	15920	4885	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000529.spe	421.00	7.58	1	0.018362	-0.019330	0.007062	0.108113	19784.00000	1.49	26	57	355	12	0	0	153	1034	1380	1550	55	124	1080	54556	6	119	19	267	0	0	0	716	1536	43	856	0	0	4	92	240	784	109	44	0	82	89	91	31	65	386	0	0	16479	4841	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000530.spe	421.20	7.58	1	0.018357	-0.019330	0.007092	0.108113	20967.00000	1.34	37	58	368	13	27	0	122	1312	1311	1513	98	150	1259	62977	157	138	80	311	0	0	77	633	1397	0	748	0	0	0	131	330	708	92	139	100	25	42	66	148	35	338	0	181955566182492	16498	4983	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000531.spe	421.40	7.58	1	0.018359	-0.019330	0.007100	0.108113	21784.00000	1.48	22	50	310	14	0	0	117	1503	1263	1437	125	131	1261	69685	50	130	49	291	76	11	11	747	1132	0	652	0	0	0	117	293	686	137	156	85	77	27	62	119	99	342	0	0	16499	4684	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000532.spe	421.60	7.58	1	0.018358	-0.019330	0.007081	0.108113	22099.00000	1.54	13	69	287	0	0	0	93	1641	1008	1379	101	149	1336	73534	323	128	195	378	0	0	0	805	907	0	626	0	0	0	72	250	651	114	217	147	194	174	0	99	182	373	0	0	16360	4715	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000533.spe	421.80	7.58	1	0.018359	-0.019330	0.007020	0.108113	21892.00000	1.55	58	64	285	16	0	0	119	1657	1074	1247	94	178	1337	73223	146	167	66	394	0	55	0	664	925	0	705	0	0	0	125	321	692	70	187	43	106	168	125	42	46	456	10	1678136912119537	16575	4589	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000534.spe	422.00	7.58	1	0.018360	-0.019330	0.007038	0.108113	21301.00000	1.53	31	32	259	12	0	0	123	1445	965	1314	116	175	1180	69885	167	155	188	403	0	85	0	594	913	40	570	0	10	0	120	324	618	122	133	54	103	131	137	41	41	352	0	0	16081	4374	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000535.spe	422.20	7.58	1	0.018362	-0.019330	0.006990	0.108113	21105.00000	1.46	0	56	267	6	0	0	103	1471	1121	1407	102	155	1146	67939	130	141	87	285	0	0	46	653	1090	0	571	0	0	0	66	306	677	59	187	96	113	112	83	33	0	360	0	928556179691040	15848	4512	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000536.spe	422.40	7.59	1	0.018363	-0.019330	0.006973	0.108113	20802.00000	1.61	42	59	317	8	0	0	117	1350	1203	1495	102	145	1170	65076	190	132	41	296	53	65	0	635	1028	70	676	0	0	0	99	368	672	93	102	0	18	0	47	0	71	329	0	0	16412	4723	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000537.spe	422.60	7.59	1	0.018359	-0.019330	0.006901	0.108113	20687.00000	1.54	0	46	355	0	0	0	118	1399	1190	1432	98	140	1099	63924	78	158	35	275	0	7	0	584	1267	0	803	0	0	0	124	267	645	165	110	96	66	74	53	142	63	391	0	2008734448694098	16378	4590	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000538.spe	422.80	7.59	1	0.018358	-0.019330	0.006928	0.108113	20754.00000	1.50	0	48	388	0	0	0	107	1337	1299	1450	88	108	1141	62560	108	155	85	254	0	0	8	638	1314	5	708	0	0	0	61	252	634	98	205	157	99	40	17	0	173	370	0	0	16432	4900	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000539.spe	423.00	7.59	1	0.018359	-0.019330	0.006919	0.108113	20973.00000	1.56	25	30	362	0	0	0	116	1355	1250	1495	100	131	1178	63702	27	155	109	342	0	71	0	708	1179	0	802	0	0	0	90	296	691	113	163	83	38	93	127	73	39	411	5	2089349067676792	16717	4957	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000540.spe	423.20	7.59	1	0.018361	-0.019330	0.006879	0.108113	21323.00000	1.35	34	41	369	10	0	0	129	1462	1194	1439	67	156	1266	65577	33	176	72	227	0	58	0	809	1182	0	651	0	0	0	84	252	654	69	158	81	48	142	37	0	161	432	0	613026192935237	17077	4841	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000541.spe	423.40	7.59	1	0.018362	-0.019330	0.006901	0.108113	21791.00000	1.44	0	48	302	12	0	0	134	1473	1123	1455	60	162	1359	68155	90	99	112	312	10	87	0	649	1111	0	816	0	0	0	102	304	681	137	156	37	25	20	4	75	115	440	0	0	16731	4741	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000542.spe	423.60	7.59	1	0.018361	-0.019330	0.006885	0.108113	22064.00000	1.53	39	74	334	0	0	17	110	1592	1015	1324	71	182	1404	70155	255	149	67	370	0	0	0	639	1069	0	721	0	0	0	122	257	665	191	204	51	33	90	57	41	85	438	0	1163727249185325	16932	4696	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000543.spe	423.80	7.60	1	0.018361	-0.019330	0.006913	0.108113	22313.00000	1.54	34	66	289	0	0	0	115	1599	1033	1332	54	154	1407	72153	80	177	90	270	74	20	0	819	1140	80	706	0	0	0	87	287	571	177	161	77	48	0	174	38	193	453	7	1844516859155162	17328	4648	
C:\Data\BAS_sjro\May_2016\LP4A_XRF\XRF data\L000544.spe	424.00	7.60	1	0.018360	-0.019330	0.006937	0.108113	22178.00000	1.51	5	70	292	0	0	0	114	1634	1029	1201	99	159	1493	71371	212	151	156	293	0	0	0	717	1010	0	514	0	0	0	130	294	702	134	191	121	41	149	90	10	146	364	0	1715946800121760	16882	4594	
