N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data     15/03/2013  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	kcps	MSE	Mg	Al	Si	P	S	Cl	Ar	K	Ca	Sc	Ti	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Se	Br	Rb	Sr	Zr	Sn	Cs	Ba	Ta	W	Ir	Pt	Pb	D1	S1	S2	S3	Mo inc	Mo coh	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000070.spe	140.04	7.97	1	0.018308	-0.001896	0.009551	0.090590	16080.49316	1.33	0	0	68	6	114	0	26	452	944	5	376	43	1151	31740	188	0	35	154	87	126	19	126	396	848	689	6	0	52	36	8	0	55	145	82	139	0	239149991517962	17683	5534	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000071.spe	142.04	7.98	1	0.018308	-0.001896	0.009551	0.090590	17071.24414	1.28	9	20	64	0	99	0	32	530	1189	0	456	6	1161	35108	151	0	0	72	17	48	88	130	516	1044	840	0	0	37	24	0	0	50	63	44	195	11	113886601973770	18915	5643	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000072.spe	144.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	15365.42773	1.28	11	0	72	4	68	6	49	545	496	0	346	34	991	29402	174	0	26	129	23	84	108	123	565	836	688	0	5	89	8	0	55	58	81	129	127	0	406460325697504	17432	5338	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000073.spe	146.04	7.98	1	0.018308	-0.001896	0.009551	0.090590	15446.62402	1.22	14	0	81	0	47	0	52	466	375	0	369	20	975	30469	21	20	36	108	0	47	83	91	549	925	606	0	0	59	0	0	16	31	119	15	260	0	198755968799856	17102	5342	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000074.spe	148.04	7.98	1	0.018308	-0.001896	0.009551	0.090590	15169.13867	1.27	0	7	31	8	55	0	40	478	381	9	392	16	932	29074	166	0	27	75	0	135	100	108	395	875	579	0	0	21	0	0	0	35	58	32	146	10	80972417560906	16982	5295	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000075.spe	150.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	15556.21680	1.42	0	0	80	0	33	0	36	569	453	0	408	41	1049	31358	185	19	51	154	90	65	89	139	580	1122	895	0	0	25	0	0	0	0	68	112	127	8	0	17415	5250	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000076.spe	152.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	14368.27930	1.40	0	0	87	5	62	0	83	589	364	7	365	50	975	28946	157	0	9	138	90	116	81	116	480	863	729	0	0	59	0	0	0	69	43	33	127	0	0	15813	5042	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000077.spe	154.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	14549.46875	1.29	29	24	83	12	39	0	54	561	448	0	331	24	922	27675	91	0	18	153	0	9	14	125	490	949	701	0	0	35	0	0	57	39	61	43	211	6	757951850284377	16128	5182	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000078.spe	156.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15961.49805	1.27	19	19	78	5	40	0	25	524	415	0	408	20	1005	33012	201	0	8	119	0	50	75	124	527	900	713	0	0	16	23	0	66	29	101	17	143	17	114476459753906	17724	5479	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000079.spe	158.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	16394.07422	1.29	8	19	76	6	73	0	47	602	487	0	463	13	1073	36902	236	9	0	138	23	77	138	191	543	965	719	0	0	22	0	0	23	31	92	148	151	0	145426285479512	17371	5212	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000080.spe	160.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15978.19629	1.37	18	13	89	0	47	0	55	642	522	0	510	47	1118	37395	181	0	0	163	27	161	149	93	549	834	688	0	0	42	5	0	77	0	0	94	153	0	47363473165873	16166	5389	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000081.spe	162.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	15293.03223	1.29	27	37	89	20	84	0	60	605	834	0	417	25	1006	33424	175	0	39	193	71	139	51	65	475	937	692	0	0	26	24	0	0	64	83	146	152	0	1219593660323700	15695	5246	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000082.spe	164.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	15251.93262	1.31	18	19	87	29	68	18	43	536	570	0	425	46	1170	33913	81	0	9	173	43	47	77	114	426	962	564	7	0	58	0	27	22	35	81	108	215	0	0	15902	4952	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000083.spe	166.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	15188.73828	1.32	21	20	88	5	40	0	51	614	448	0	513	33	1315	32613	124	32	42	195	97	35	75	106	517	1077	718	0	0	51	0	26	0	60	105	120	148	8	338107010043456	15943	5112	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000084.spe	168.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	15213.53418	1.32	0	0	118	5	49	0	34	628	459	0	511	21	2333	32022	172	51	0	204	17	143	11	52	466	866	641	0	0	41	20	17	27	39	0	100	169	0	1595185700154356	16007	5273	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000085.spe	170.04	7.98	1	0.018308	-0.001896	0.009551	0.090590	15118.83984	1.38	11	11	111	0	48	0	23	552	387	0	542	34	2466	32336	207	24	0	178	0	72	96	93	524	927	767	0	0	39	35	25	23	27	83	156	125	8	755863439517336	15499	4996	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000086.spe	172.04	7.98	1	0.018308	-0.001896	0.009551	0.090590	15686.21289	1.26	37	25	97	22	50	0	43	550	374	0	452	48	12484	29347	0	0	10	179	9	171	0	60	569	906	713	10	0	63	0	16	15	48	0	108	250	9	0	15074	4991	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000087.spe	174.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	15097.84082	1.25	0	9	107	14	41	0	51	609	395	0	519	29	6042	29211	39	0	0	202	0	47	124	119	552	826	721	0	0	27	20	0	25	27	73	63	173	9	916781427539704	15370	5238	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000088.spe	176.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	15269.33301	1.36	0	17	93	14	24	0	32	546	478	0	495	49	8347	28730	91	20	50	227	32	0	40	123	541	810	826	0	0	53	0	42	0	24	96	60	186	0	0	15316	5242	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000089.spe	178.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	15335.42773	1.60	4	14	97	10	34	0	41	563	436	0	485	20	7573	29349	187	0	17	228	0	122	66	110	527	973	706	0	0	33	0	14	79	17	43	158	120	0	0	15663	5048	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000090.spe	180.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15795.80469	1.23	22	20	81	0	7	0	21	631	427	0	383	19	7229	32814	103	33	55	216	76	0	41	107	541	864	659	0	0	33	0	9	0	63	129	61	215	5	0	15564	5061	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000091.spe	182.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15810.60645	1.28	0	16	94	19	48	8	32	673	458	0	398	20	6232	31975	127	14	0	191	0	74	95	91	542	888	638	0	0	53	5	56	54	41	51	84	152	0	671868080150875	15701	5264	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000092.spe	184.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	16480.17383	1.33	13	30	102	13	59	0	45	697	561	0	463	24	4919	34475	212	0	41	235	40	0	49	200	607	940	775	0	0	25	0	28	30	74	188	31	131	0	0	17028	5646	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000093.spe	186.04	7.99	1	0.018308	-0.001896	0.009551	0.090590	16963.84766	1.28	36	21	119	0	47	0	41	670	1157	0	451	36	11408	35612	57	27	52	228	54	46	119	119	412	943	620	0	0	41	7	0	0	22	161	63	263	5	0	16094	5315	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000094.spe	188.04	7.98	1	0.018308	-0.001896	0.009551	0.090590	16020.79590	1.23	21	29	102	20	63	7	45	611	985	0	382	22	9636	32902	156	10	0	195	16	72	57	116	588	845	608	0	0	64	22	11	0	0	58	107	174	8	670316519870945	15792	5189	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000095.spe	190.04	7.97	1	0.018308	-0.001896	0.009551	0.090590	16606.56641	1.12	19	19	65	13	64	0	39	621	700	0	386	34	9504	37039	61	0	70	186	35	51	77	103	498	781	503	0	0	59	0	30	54	31	87	184	200	15	0	15928	5159	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000096.spe	192.04	7.96	1	0.018308	-0.001896	0.009551	0.090590	14269.48438	1.36	30	0	69	16	51	6	60	503	559	0	391	27	4576	31034	60	27	43	140	0	86	64	94	458	869	635	0	0	19	8	43	74	42	22	103	187	0	0	14717	4814	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000097.spe	194.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	13192.63770	1.24	25	29	56	0	34	5	37	353	424	0	268	25	4960	24772	53	0	41	102	17	108	60	48	410	674	515	0	0	32	0	23	0	19	42	92	170	13	660842559896497	14057	4765	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000098.spe	196.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	13302.73145	1.27	0	13	58	11	43	0	54	434	437	7	279	21	5740	25165	66	27	42	157	81	32	26	164	408	737	584	0	0	32	0	0	0	57	95	0	166	0	103815545118111	13908	4588	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000099.spe	198.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	13673.11426	1.30	17	4	58	7	39	7	49	459	386	0	312	36	3562	28819	37	0	33	129	100	129	125	81	388	714	572	0	0	43	0	21	0	15	76	99	164	0	295659197418213	14280	4673	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000100.spe	200.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	13481.42285	1.15	41	35	78	10	62	0	40	430	744	0	325	0	4430	27503	110	0	0	121	60	88	114	158	428	735	519	0	0	22	27	0	0	35	65	90	160	14	493915769548081	13954	4438	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000101.spe	202.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	14475.17188	1.24	32	27	81	7	37	0	39	500	1227	0	359	18	6815	28259	0	35	0	172	32	63	54	72	404	694	684	0	0	17	29	0	11	45	52	144	179	19	1024196174068464	15120	5023	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000102.spe	204.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15444.82324	1.29	35	24	98	0	36	0	63	619	540	0	400	34	7738	31217	169	14	48	201	21	20	36	53	540	852	703	0	0	21	0	0	10	16	74	93	127	8	0	15487	5046	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000103.spe	206.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15420.62500	1.46	33	28	83	0	35	0	21	645	537	0	401	19	7110	32561	99	40	19	218	41	84	13	137	500	815	626	0	0	27	9	0	35	10	51	85	207	9	1821731162935586	15385	5247	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000104.spe	208.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15567.21875	1.29	0	6	103	0	45	0	47	595	741	0	413	43	6754	32929	171	0	38	237	117	136	143	74	551	905	853	0	0	0	0	0	0	0	20	174	165	0	900278334931718	15564	5067	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000105.spe	210.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15613.91699	1.34	4	0	87	7	16	0	21	595	526	0	383	20	5706	31828	140	41	6	198	0	0	53	33	567	890	583	0	0	54	0	25	28	35	91	63	175	0	524668896209284	15948	5126	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000106.spe	212.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15649.01270	1.30	8	9	60	0	32	0	40	620	974	0	379	34	6442	32920	109	0	31	259	111	132	70	104	528	901	692	0	0	37	0	10	0	6	60	189	180	0	0	15712	5161	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000107.spe	214.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15604.61621	1.32	15	22	78	0	39	0	34	546	2334	0	362	42	10340	29626	174	23	38	168	29	129	34	106	365	1021	621	0	0	24	0	0	25	85	63	161	116	0	905272290413698	15179	5190	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000108.spe	216.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15595.61523	1.15	21	29	93	23	30	0	40	537	3014	0	284	7	13019	27027	0	7	25	132	6	131	31	40	483	1022	598	0	0	25	0	0	30	46	39	87	227	0	1395521727430231	14751	5051	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000109.spe	218.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15686.01270	1.30	0	17	62	7	42	11	38	528	1658	0	367	36	8741	31741	85	0	33	154	0	0	50	148	393	1022	626	0	0	42	0	0	6	30	239	0	192	12	556898518281825	15900	5136	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000110.spe	220.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	16513.47266	1.27	17	19	74	8	57	0	37	601	620	0	393	41	11829	38301	82	0	13	113	38	123	49	126	526	634	595	0	0	59	0	14	19	7	10	127	175	0	833083262586461	15068	5189	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000111.spe	222.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15864.50195	1.28	20	14	104	19	65	0	44	594	481	0	417	25	5529	34945	71	0	18	126	27	156	60	115	517	665	620	0	0	23	0	14	51	25	88	0	211	0	282550025181814	15611	4922	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000112.spe	224.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	14993.34766	1.30	6	10	58	0	52	11	41	549	409	0	413	33	2991	31186	98	5	0	142	34	92	105	111	619	784	605	14	0	42	0	14	0	0	58	85	208	14	0	16048	4966	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000113.spe	226.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	16236.78418	1.16	21	22	70	18	74	0	28	574	699	0	421	35	11849	31876	91	63	34	173	73	62	80	129	423	645	620	0	0	22	0	0	0	22	80	69	164	6	461776180556	16065	5064	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000114.spe	228.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	16847.35156	1.33	23	23	87	0	39	10	20	627	587	0	495	47	15133	35435	105	0	20	166	51	165	44	128	389	645	529	0	0	0	0	4	22	67	0	116	135	9	0	15413	5206	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000115.spe	230.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15420.42480	1.26	0	10	66	0	55	0	45	504	490	0	372	50	15762	33471	33	0	0	100	0	183	34	63	407	544	459	0	0	40	9	36	38	44	46	184	191	13	1045344450646285	13463	4686	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000116.spe	232.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	14209.28613	1.28	0	19	58	0	152	0	35	514	1249	0	344	18	8338	35126	19	0	0	103	62	190	59	4	403	544	477	0	0	12	16	26	0	37	11	103	262	0	0	12261	4349	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000117.spe	234.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	12831.85352	1.30	0	11	61	13	332	0	66	451	3638	0	264	16	601	26227	40	0	24	158	68	103	10	159	439	529	705	0	0	17	0	18	0	31	38	40	224	0	315173920867504	13241	4491	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000118.spe	236.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	14233.68555	1.18	20	23	51	19	311	14	52	379	3340	0	226	23	1632	26066	142	5	0	113	45	0	4	85	534	748	498	0	0	31	0	0	0	23	123	0	180	0	725885597760645	15546	5161	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000119.spe	238.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15706.61230	1.40	0	0	15	0	602	0	28	176	6345	0	197	18	2955	14337	10	0	0	55	0	164	134	132	252	1069	647	32	0	0	0	0	44	27	0	90	130	0	181907076507279	20365	5922	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000120.spe	240.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	17633.61328	1.30	0	5	30	8	600	0	14	135	6520	19	158	10	2389	14234	182	0	0	86	0	108	117	321	273	1116	668	13	0	0	9	0	56	12	0	14	0	0	0	23768	6360	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000121.spe	242.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	16987.24805	1.22	0	7	50	0	630	0	45	148	6895	32	182	15	1495	16443	211	0	0	59	39	109	19	125	268	1225	691	28	0	0	0	17	0	27	8	128	11	0	1030319541852023	21538	6034	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000122.spe	244.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	18106.49219	1.21	11	21	38	29	398	0	25	242	4770	0	240	5	12501	19653	161	0	0	85	5	7	33	167	271	1094	788	0	0	28	18	0	0	14	35	60	86	15	0	21152	5845	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000123.spe	246.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	16596.96680	1.37	0	9	50	0	27	0	29	336	997	0	386	13	966	24291	207	0	0	71	0	187	28	242	368	1105	891	0	0	6	0	24	30	55	0	131	121	0	0	20429	5613	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000124.spe	248.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	17129.24023	1.28	21	0	67	6	66	6	30	334	1102	0	382	55	1109	24146	109	20	38	118	31	118	127	217	390	1350	959	0	0	13	0	43	8	56	52	89	164	12	1017622000946003	21538	6103	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000125.spe	250.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	17621.01563	1.30	0	0	53	0	44	0	49	283	832	5	334	30	3811	20909	86	0	0	120	0	146	103	190	435	1253	918	0	0	40	0	0	54	43	36	186	158	0	0	22298	6058	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000126.spe	252.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	16035.19434	1.32	0	13	29	8	31	0	51	304	738	0	342	45	3827	19006	78	0	52	99	0	106	126	178	233	1004	722	0	0	16	0	0	9	21	56	50	110	0	614720888756453	20222	5453	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000127.spe	254.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	16622.66602	1.36	11	13	40	21	43	13	47	209	587	0	238	26	4061	16843	83	0	0	38	85	71	10	250	356	1047	847	0	0	29	0	0	17	0	54	66	78	0	0	22148	5596	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000128.spe	256.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	18151.78906	1.33	43	25	43	20	57	4	40	220	700	0	292	21	4443	21045	139	35	8	147	0	110	200	189	273	1080	815	0	0	27	0	0	0	17	100	55	113	7	0	23386	6084	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000129.spe	258.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	16632.86523	1.39	9	9	42	18	42	12	45	246	616	0	298	0	4414	18174	113	0	0	91	13	72	73	283	368	1099	691	0	0	34	18	17	0	12	63	132	132	10	877994573653166	21997	5540	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000130.spe	260.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15940.59961	1.12	10	8	43	14	45	11	28	227	542	0	266	22	3665	16734	163	11	15	54	10	144	55	286	251	1080	835	0	0	0	0	9	17	0	37	60	55	0	0	21054	5747	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000131.spe	262.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	17414.82422	1.24	12	18	74	18	94	0	52	261	1344	0	258	19	6780	20191	66	0	18	51	18	0	67	317	276	1133	748	5	0	52	0	12	0	48	152	27	140	12	0	22375	5743	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000132.spe	264.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	17610.41406	1.32	8	0	42	10	75	0	39	273	1089	0	332	14	14853	25328	95	0	0	66	78	244	112	230	234	1135	670	0	0	22	0	0	0	0	32	51	140	0	773157367901048	19474	5409	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000133.spe	266.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	14807.15527	1.43	30	17	61	16	34	7	34	212	1013	0	219	28	22915	18739	0	14	23	30	10	215	0	233	191	942	525	0	0	34	0	37	32	60	0	83	127	12	0	14388	4624	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000134.spe	268.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	14093.69238	1.36	43	13	30	0	26	0	43	140	1599	0	152	0	30036	14905	0	0	0	59	0	79	31	76	62	701	374	0	0	16	0	0	18	22	5	0	111	12	0	12250	4616	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000135.spe	270.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	15179.03613	1.39	9	11	46	13	35	0	37	146	1426	0	261	37	27658	16611	0	0	0	115	0	170	70	167	187	818	573	0	0	11	18	9	0	0	0	58	137	0	0	14188	4709	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000136.spe	272.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	16136.38867	1.27	0	0	30	0	27	0	32	223	831	0	280	21	12110	18853	50	0	22	26	0	157	98	223	283	1046	839	0	0	0	0	34	36	59	26	44	122	12	494899631610501	19156	5533	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000137.spe	274.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	18092.19141	1.34	0	0	40	24	63	5	24	280	749	0	343	14	7015	23394	83	0	0	98	0	284	9	223	239	1109	884	0	0	14	0	6	0	18	0	78	110	0	319814198098300	22606	6288	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000138.spe	276.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	18256.78320	1.32	40	28	50	13	65	0	35	288	779	0	325	23	8208	25907	10	11	8	106	33	152	126	212	356	1215	849	0	0	17	0	6	0	0	116	23	199	0	0	21704	5660	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000139.spe	278.04	8.00	1	0.018308	-0.001896	0.009551	0.090590	17175.43750	1.23	7	18	61	23	43	0	38	226	641	0	293	10	10474	22045	64	0	15	88	0	60	91	192	279	1059	732	16	8	26	0	0	16	0	183	34	130	0	0	20628	5743	
N:\5-Results\ITRAX\Raw data\ITRAX Aug 2008_PAT-MG-ARD-BK1G\PAT1F\XRF data\L000140.spe	280.04	7.96	1	0.018308	-0.001896	0.009551	0.090590	17442.42383	1.29	7	8	40	13	66	0	49	262	1072	0	305	18	10504	23951	54	11	11	92	0	169	20	189	264	847	683	0	0	30	5	0	35	47	25	50	152	0	253200573799797	20316	5646	
